time,cpu,mem
2026-01-08 05:20:00,8375.0,187527
2026-01-08 05:25:00,9150.0,187802
2026-01-08 05:30:00,7526.0,192158
2026-01-08 05:35:00,9395.0,193304
2026-01-08 05:40:00,11162.0,196835
2026-01-08 05:45:00,10248.0,198201
2026-01-08 05:50:00,12050.0,202230
2026-01-08 05:55:00,11962.0,207013
2026-01-08 06:00:00,11677.0,217839
2026-01-08 06:05:00,15292.0,219840
2026-01-08 06:10:00,15238.0,222914
2026-01-08 06:15:00,17659.0,225354
2026-01-08 06:20:00,19062.0,231024
2026-01-08 06:25:00,10076.0,237481
2026-01-08 06:30:00,2997.0,250630
2026-01-08 06:35:00,2467.0,254854
2026-01-08 06:40:00,1752.0,261627
2026-01-08 06:45:00,1795.0,260094
2026-01-08 06:50:00,1824.0,259602
2026-01-08 06:55:00,1838.0,282155
2026-01-08 07:00:00,1833.0,293505
2026-01-08 07:05:00,1836.0,298713
2026-01-08 07:10:00,1854.0,304026
2026-01-08 07:15:00,1819.0,303205
2026-01-08 07:20:00,1842.0,304054
2026-01-08 07:25:00,1799.0,306896
2026-01-08 07:30:00,2294.0,304651
2026-01-08 07:35:00,1810.0,302698
2026-01-08 07:40:00,1833.0,299381
2026-01-08 07:45:00,1804.0,295594
2026-01-08 07:50:00,1786.0,284794
2026-01-08 07:55:00,1843.0,286031
2026-01-08 08:00:00,1830.0,305024
2026-01-08 08:05:00,1881.0,331108
2026-01-08 08:10:00,1814.0,329362
2026-01-08 08:15:00,1796.0,330963
2026-01-08 08:20:00,1842.0,328575
2026-01-08 08:25:00,1815.0,326237
2026-01-08 08:30:00,1811.0,330917
2026-01-08 08:35:00,1799.0,325711
2026-01-08 08:40:00,1826.0,329355
2026-01-08 08:45:00,1913.0,326620
2026-01-08 08:50:00,1902.0,330608
2026-01-08 08:55:00,1888.0,329882
2026-01-08 09:00:00,1880.0,333303
2026-01-08 09:05:00,1914.0,332543
2026-01-08 09:10:00,1909.0,332450
2026-01-08 09:15:00,1857.0,333749
2026-01-08 09:20:00,1912.0,333005
2026-01-08 09:25:00,1876.0,330792
2026-01-08 09:30:00,1818.0,332888
2026-01-08 09:35:00,1818.0,332893
2026-01-08 09:40:00,1869.0,331435
2026-01-08 09:45:00,1880.0,336137
2026-01-08 09:50:00,1851.0,331679
2026-01-08 09:55:00,1921.0,332654
2026-01-08 10:00:00,1867.0,336696
2026-01-08 10:05:00,1865.0,331226
2026-01-08 10:10:00,1832.0,333561
2026-01-08 10:15:00,1871.0,335716
2026-01-08 10:20:00,1840.0,334170
2026-01-08 10:25:00,1966.0,335687
2026-01-08 10:30:00,1860.0,338096
2026-01-08 10:35:00,1806.0,333124
2026-01-08 10:40:00,1813.0,327432
2026-01-08 10:45:00,1853.0,332849
2026-01-08 10:50:00,1895.0,332854
2026-01-08 10:55:00,1889.0,335567
2026-01-08 11:00:00,2290.0,336729
2026-01-08 11:05:00,2436.0,337087
2026-01-08 11:10:00,2421.0,333557
2026-01-08 11:15:00,2410.0,339342
2026-01-08 11:20:00,2337.0,333777
2026-01-08 11:25:00,2324.0,337566
2026-01-08 11:30:00,2317.0,350991
2026-01-08 11:35:00,2382.0,345033
2026-01-08 11:40:00,2480.0,341037
2026-01-08 11:45:00,2402.0,343501
2026-01-08 11:50:00,2398.0,346420
2026-01-08 11:55:00,2303.0,343088
2026-01-08 12:00:00,2379.0,353614
2026-01-08 12:05:00,2337.0,344942
2026-01-08 12:10:00,2346.0,341917
2026-01-08 12:15:00,2371.0,345980
2026-01-08 12:20:00,2283.0,345864
2026-01-08 12:25:00,2276.0,344655
2026-01-08 12:30:00,2287.0,341499
2026-01-08 12:35:00,2374.0,337366
2026-01-08 12:40:00,2335.0,334182
2026-01-08 12:45:00,2347.0,324343
2026-01-08 12:50:00,2392.0,311002
2026-01-08 12:55:00,2396.0,301074
2026-01-08 13:00:00,2288.0,319970
2026-01-08 13:05:00,2334.0,311924
2026-01-08 13:10:00,2463.0,297460
2026-01-08 13:15:00,2392.0,294330
2026-01-08 13:20:00,2373.0,291017
2026-01-08 13:25:00,2355.0,291949
2026-01-08 13:30:00,2392.0,293450
2026-01-08 13:35:00,2406.0,290793
2026-01-08 13:40:00,2314.0,288991
2026-01-08 13:45:00,2403.0,293446
2026-01-08 13:50:00,2371.0,293253
2026-01-08 13:55:00,2308.0,291045
2026-01-08 14:00:00,2361.0,308652
2026-01-08 14:05:00,2426.0,312148
2026-01-08 14:10:00,2434.0,303988
2026-01-08 14:15:00,2250.0,299794
2026-01-08 14:20:00,2312.0,291167
2026-01-08 14:25:00,2308.0,293274
2026-01-08 14:30:00,2366.0,291807
2026-01-08 14:35:00,2342.0,293212
2026-01-08 14:40:00,2373.0,290022
2026-01-08 14:45:00,2459.0,291671
2026-01-08 14:50:00,2359.0,291447
2026-01-08 14:55:00,2338.0,292441
2026-01-08 15:00:00,2250.0,293114
2026-01-08 15:05:00,2221.0,292389
2026-01-08 15:10:00,2291.0,297092
2026-01-08 15:15:00,2295.0,301636
2026-01-08 15:20:00,2295.0,298656
2026-01-08 15:25:00,2413.0,299172
2026-01-08 15:30:00,2393.0,297853
2026-01-08 15:35:00,2450.0,295820
2026-01-08 15:40:00,2591.0,302473
2026-01-08 15:45:00,2379.0,310964
2026-01-08 15:50:00,2539.0,306200
2026-01-08 15:55:00,2489.0,304733
2026-01-08 16:00:00,1903.0,305088
2026-01-08 16:05:00,1897.0,303869
2026-01-08 16:10:00,1966.0,296903
2026-01-08 16:15:00,2530.0,329547
2026-01-08 16:20:00,2047.0,320674
2026-01-08 16:25:00,5537.0,346175
2026-01-08 16:30:00,2636.0,337889
2026-01-08 16:35:00,13189.0,307197
2026-01-08 16:40:00,1966.0,329034
2026-01-08 16:45:00,25368.0,329066
2026-01-08 16:50:00,1915.0,352047
2026-01-08 16:55:00,13459.0,328900
2026-01-08 17:00:00,11146.0,395107
2026-01-08 17:05:00,11008.0,319634
2026-01-08 17:10:00,33576.0,425855
2026-01-08 17:15:00,12229.0,216874
2026-01-08 17:20:00,1900.0,315969
2026-01-08 17:25:00,13343.0,330375
2026-01-08 17:30:00,18853.0,419917
2026-01-08 17:35:00,2013.0,375002
2026-01-08 17:40:00,12021.0,257053
2026-01-08 17:45:00,11344.0,208009
2026-01-08 17:50:00,1898.0,428965
2026-01-08 17:55:00,23556.0,406899
2026-01-08 18:00:00,30114.0,386551
2026-01-08 18:05:00,52443.0,182462
2026-01-08 18:10:00,44913.0,427257
2026-01-08 18:15:00,43504.0,407785
2026-01-08 18:20:00,20397.0,421591
2026-01-08 18:25:00,9168.0,418130
2026-01-08 18:30:00,4918.0,415259
2026-01-08 18:35:00,2836.0,353616
2026-01-08 18:40:00,2287.0,326228
2026-01-08 18:45:00,2036.0,317421
2026-01-08 18:50:00,1779.0,308881
2026-01-08 18:55:00,1833.0,307253
2026-01-08 19:00:00,1812.0,313926
2026-01-08 19:05:00,1803.0,316929
2026-01-08 19:10:00,1829.0,317772
2026-01-08 19:15:00,1779.0,319167
2026-01-08 19:20:00,1811.0,319203
2026-01-08 19:25:00,1773.0,317412
2026-01-08 19:30:00,1810.0,319650
2026-01-08 19:35:00,1715.0,317332
2026-01-08 19:40:00,1716.0,315425
2026-01-08 19:45:00,1778.0,317575
2026-01-08 19:50:00,1838.0,315998
2026-01-08 19:55:00,5722.0,315187
2026-01-08 20:00:00,1882.0,322080
2026-01-08 20:05:00,1899.0,317612
2026-01-08 20:10:00,1842.0,319586
2026-01-08 20:15:00,1829.0,321219
2026-01-08 20:20:00,1833.0,318228
2026-01-08 20:25:00,1866.0,319816
2026-01-08 20:30:00,1776.0,320123
2026-01-08 20:35:00,1788.0,319187
2026-01-08 20:40:00,1852.0,316346
2026-01-08 20:45:00,1786.0,318028
2026-01-08 20:50:00,1833.0,317136
2026-01-08 20:55:00,1767.0,315327
2026-01-08 21:00:00,1776.0,319840
2026-01-08 21:05:00,1873.0,316091
2026-01-08 21:10:00,26620.0,319438
2026-01-08 21:15:00,2218.0,316578
2026-01-08 21:20:00,1871.0,288287
2026-01-08 21:25:00,1828.0,341043
2026-01-08 21:30:00,1724.0,309526
2026-01-08 21:35:00,1768.0,296342
2026-01-08 21:40:00,1769.0,294932
2026-01-08 21:45:00,1829.0,300314
2026-01-08 21:50:00,1768.0,302902
2026-01-08 21:55:00,1742.0,304423
2026-01-08 22:00:00,1790.0,310119
2026-01-08 22:05:00,1716.0,307208
2026-01-08 22:10:00,1730.0,306192
2026-01-08 22:15:00,1681.0,308311
2026-01-08 22:20:00,1724.0,307034
2026-01-08 22:25:00,1661.0,307940
2026-01-08 22:30:00,1708.0,309617
2026-01-08 22:35:00,1684.0,303382
2026-01-08 22:40:00,1741.0,302441
2026-01-08 22:45:00,1662.0,292965
2026-01-08 22:50:00,1536.0,279057
2026-01-08 22:55:00,1481.0,277212
2026-01-08 23:00:00,1432.0,277321
2026-01-08 23:05:00,1526.0,280638
2026-01-08 23:10:00,1587.0,282535
2026-01-08 23:15:00,1575.0,283443
2026-01-08 23:20:00,1997.0,284522
2026-01-08 23:25:00,1519.0,284675
2026-01-08 23:30:00,1783.0,280431
2026-01-08 23:35:00,2341.0,263354
2026-01-08 23:40:00,2725.0,262875
2026-01-08 23:45:00,1653.0,263684
2026-01-08 23:50:00,1644.0,264660
2026-01-08 23:55:00,1821.0,263755
2026-01-09 00:00:00,1837.0,285549
2026-01-09 00:05:00,5474.0,294066
2026-01-09 00:10:00,10908.0,288164
2026-01-09 00:15:00,20532.0,289508
2026-01-09 00:20:00,13491.0,309351
2026-01-09 00:25:00,23060.0,328962
2026-01-09 00:30:00,2295.0,329605
2026-01-09 00:35:00,1521.0,341744
2026-01-09 00:40:00,19257.0,431855
2026-01-09 00:45:00,13090.0,214238
2026-01-09 00:50:00,31636.0,297184
2026-01-09 00:55:00,19294.0,359723
2026-01-09 01:00:00,20467.0,397982
2026-01-09 01:05:00,25668.0,343376
2026-01-09 01:10:00,27497.0,345292
2026-01-09 01:15:00,32701.0,299452
2026-01-09 01:20:00,39061.0,285754
2026-01-09 01:25:00,3861.0,345027
2026-01-09 01:30:00,20069.0,389404
2026-01-09 01:35:00,6015.0,419833
2026-01-09 01:40:00,6629.0,370484
2026-01-09 01:45:00,2136.0,308539
2026-01-09 01:50:00,16583.0,273783
2026-01-09 01:55:00,14267.0,224392
2026-01-09 02:00:00,1558.0,180378
2026-01-09 02:05:00,35452.0,325847
2026-01-09 02:10:00,27715.0,217640
2026-01-09 02:15:00,37925.0,150387
2026-01-09 02:20:00,2047.0,333774
2026-01-09 02:25:00,13572.0,330075
2026-01-09 02:30:00,18320.0,366097
2026-01-09 02:35:00,43438.0,159915
2026-01-09 02:40:00,59482.0,190281
2026-01-09 02:45:00,71407.0,224677
2026-01-09 02:50:00,42027.0,354862
2026-01-09 02:55:00,12594.0,337716
2026-01-09 03:00:00,24800.0,412152
2026-01-09 03:05:00,9683.0,386048
2026-01-09 03:10:00,10664.0,162818
2026-01-09 03:15:00,6378.0,303013
